Model,Training Step,Seed,ICL
EleutherAI/pythia-70m,step143000,7,-3.8130531311035156
EleutherAI/pythia-70m,step143000,7,7.759952068328857
EleutherAI/pythia-70m,step143000,7,6.620110034942627
EleutherAI/pythia-70m,step143000,7,0.37571191787719727
EleutherAI/pythia-70m,step143000,7,1.379580020904541
EleutherAI/pythia-70m,step143000,7,4.446603775024414
EleutherAI/pythia-70m,step143000,7,-2.7789556980133057
EleutherAI/pythia-70m,step143000,7,-0.6361851692199707
EleutherAI/pythia-70m,step143000,7,4.536401271820068
EleutherAI/pythia-70m,step143000,7,3.613140344619751
EleutherAI/pythia-70m,step143000,7,-9.568099021911621
EleutherAI/pythia-70m,step143000,7,2.009889602661133
EleutherAI/pythia-70m,step143000,7,4.436806678771973
EleutherAI/pythia-70m,step143000,7,-0.18768635392189026
EleutherAI/pythia-70m,step143000,7,1.7468242645263672
EleutherAI/pythia-70m,step143000,7,-0.39758414030075073
EleutherAI/pythia-70m,step143000,7,-0.002298387698829174
EleutherAI/pythia-70m,step143000,7,5.087065696716309
EleutherAI/pythia-70m,step143000,7,-0.12064743041992188
EleutherAI/pythia-70m,step143000,7,-3.137773036956787
EleutherAI/pythia-70m,step143000,7,-2.2648203372955322
EleutherAI/pythia-70m,step143000,7,6.694283485412598
EleutherAI/pythia-70m,step143000,7,-2.35062575340271
EleutherAI/pythia-70m,step143000,7,7.2706193923950195
EleutherAI/pythia-70m,step143000,7,-2.1258716583251953
EleutherAI/pythia-70m,step143000,7,4.301004810258746e-05
EleutherAI/pythia-70m,step143000,7,0.2579963207244873
EleutherAI/pythia-70m,step143000,7,-0.3997427523136139
EleutherAI/pythia-70m,step143000,7,0.3918048143386841
EleutherAI/pythia-70m,step143000,7,-0.09177497029304504
EleutherAI/pythia-70m,step143000,7,-1.9794037342071533
EleutherAI/pythia-70m,step143000,7,-5.746357440948486
EleutherAI/pythia-70m,step143000,7,-6.678985595703125
EleutherAI/pythia-70m,step143000,9,-4.054896831512451
EleutherAI/pythia-70m,step143000,9,-4.549802780151367
EleutherAI/pythia-70m,step143000,9,-2.2220630645751953
EleutherAI/pythia-70m,step143000,9,4.141075134277344
EleutherAI/pythia-70m,step143000,9,-1.1305036544799805
EleutherAI/pythia-70m,step143000,9,2.45501708984375
EleutherAI/pythia-70m,step143000,9,2.6325454711914062
EleutherAI/pythia-70m,step143000,9,-3.519833564758301
EleutherAI/pythia-70m,step143000,9,5.251511096954346
EleutherAI/pythia-70m,step143000,9,5.06480073928833
EleutherAI/pythia-70m,step143000,9,-0.6535301208496094
EleutherAI/pythia-70m,step143000,9,0.9727087020874023
EleutherAI/pythia-70m,step143000,9,3.0552985668182373
EleutherAI/pythia-70m,step143000,9,-3.4911580085754395
EleutherAI/pythia-70m,step143000,9,1.176543951034546
EleutherAI/pythia-70m,step143000,9,4.514749526977539
EleutherAI/pythia-70m,step143000,9,3.4058425426483154
EleutherAI/pythia-70m,step143000,9,-10.677836418151855
EleutherAI/pythia-70m,step143000,9,0.1960568130016327
EleutherAI/pythia-70m,step143000,9,2.7359213829040527
EleutherAI/pythia-70m,step143000,9,-1.221305251121521
EleutherAI/pythia-70m,step143000,9,1.470718264579773
EleutherAI/pythia-70m,step143000,9,-0.8746513724327087
EleutherAI/pythia-70m,step143000,9,-0.0023743831552565098
EleutherAI/pythia-70m,step143000,9,4.962033271789551
EleutherAI/pythia-70m,step143000,9,-0.08326578140258789
EleutherAI/pythia-70m,step143000,9,-2.7652766704559326
EleutherAI/pythia-70m,step143000,9,-0.6657322645187378
EleutherAI/pythia-70m,step143000,9,4.055259704589844
EleutherAI/pythia-70m,step143000,9,-4.197502136230469
EleutherAI/pythia-70m,step143000,9,6.663078308105469
EleutherAI/pythia-70m,step143000,9,-2.226799488067627
EleutherAI/pythia-70m,step143000,9,0.002072841627523303
EleutherAI/pythia-70m,step143000,9,0.21748940646648407
EleutherAI/pythia-70m,step143000,9,-0.38115304708480835
EleutherAI/pythia-70m,step143000,9,0.7391059398651123
EleutherAI/pythia-70m,step143000,9,0.017867088317871094
EleutherAI/pythia-70m,step143000,9,-1.102515459060669
EleutherAI/pythia-70m,step143000,9,-5.803657054901123
EleutherAI/pythia-70m,step143000,9,-3.2593493461608887
EleutherAI/pythia-160m,step0,1,-0.6294898986816406
EleutherAI/pythia-160m,step0,1,0.7699470520019531
EleutherAI/pythia-160m,step0,1,-0.29114627838134766
EleutherAI/pythia-160m,step0,1,-0.8307857513427734
EleutherAI/pythia-160m,step0,1,0.9496593475341797
EleutherAI/pythia-160m,step0,1,0.5970430374145508
EleutherAI/pythia-160m,step0,1,1.0624074935913086
EleutherAI/pythia-160m,step0,1,0.07682132720947266
EleutherAI/pythia-160m,step0,1,-0.7111892700195312
EleutherAI/pythia-160m,step0,1,0.4606943130493164
EleutherAI/pythia-160m,step0,1,-0.5093612670898438
EleutherAI/pythia-160m,step0,1,1.4047937393188477
EleutherAI/pythia-160m,step0,1,0.9569244384765625
EleutherAI/pythia-160m,step0,1,1.4374771118164062
EleutherAI/pythia-160m,step0,1,0.18089771270751953
EleutherAI/pythia-160m,step0,1,2.233287811279297
EleutherAI/pythia-160m,step0,1,0.26716041564941406
EleutherAI/pythia-160m,step0,1,-0.1700124740600586
EleutherAI/pythia-160m,step0,1,0.515467643737793
EleutherAI/pythia-160m,step0,1,0.6460208892822266
EleutherAI/pythia-160m,step0,1,-0.3326139450073242
EleutherAI/pythia-160m,step0,1,-0.25311851501464844
EleutherAI/pythia-160m,step0,1,0.14806175231933594
EleutherAI/pythia-160m,step0,1,-0.0915985107421875
EleutherAI/pythia-160m,step0,1,0.8062191009521484
EleutherAI/pythia-160m,step0,1,0.6080856323242188
EleutherAI/pythia-160m,step0,1,0.4520988464355469
EleutherAI/pythia-160m,step0,1,1.7442264556884766
EleutherAI/pythia-160m,step0,1,-0.22630882263183594
EleutherAI/pythia-160m,step0,1,0.30623912811279297
EleutherAI/pythia-160m,step0,1,-1.2562780380249023
EleutherAI/pythia-160m,step0,1,0.8880462646484375
EleutherAI/pythia-160m,step0,1,1.4469099044799805
EleutherAI/pythia-160m,step0,1,-0.24324703216552734
EleutherAI/pythia-160m,step0,1,0.9986906051635742
EleutherAI/pythia-160m,step0,1,-1.7196035385131836
EleutherAI/pythia-160m,step0,1,1.14935302734375
EleutherAI/pythia-160m,step0,1,1.204803466796875
EleutherAI/pythia-160m,step0,1,-0.7325735092163086
EleutherAI/pythia-160m,step0,1,-0.6309928894042969
EleutherAI/pythia-160m,step0,3,-0.9912509918212891
EleutherAI/pythia-160m,step0,3,-0.2605705261230469
EleutherAI/pythia-160m,step0,3,-0.5815706253051758
EleutherAI/pythia-160m,step0,3,-0.06674861907958984
EleutherAI/pythia-160m,step0,3,-0.09540557861328125
EleutherAI/pythia-160m,step0,3,0.946955680847168
EleutherAI/pythia-160m,step0,3,-1.0607795715332031
EleutherAI/pythia-160m,step0,3,0.30034732818603516
EleutherAI/pythia-160m,step0,3,0.9790802001953125
EleutherAI/pythia-160m,step0,3,1.885371208190918
EleutherAI/pythia-160m,step0,3,0.8497838973999023
EleutherAI/pythia-160m,step0,3,0.2625541687011719
EleutherAI/pythia-160m,step0,3,0.6347770690917969
EleutherAI/pythia-160m,step0,3,1.0154972076416016
EleutherAI/pythia-160m,step0,3,-1.1617851257324219
EleutherAI/pythia-160m,step0,3,0.7646541595458984
EleutherAI/pythia-160m,step0,3,0.015158653259277344
EleutherAI/pythia-160m,step0,3,-0.7987356185913086
EleutherAI/pythia-160m,step0,3,0.5718002319335938
EleutherAI/pythia-160m,step0,3,0.11556243896484375
EleutherAI/pythia-160m,step0,3,0.7374916076660156
EleutherAI/pythia-160m,step0,3,-0.30759143829345703
EleutherAI/pythia-160m,step0,3,0.25015830993652344
EleutherAI/pythia-160m,step0,3,-0.10534286499023438
EleutherAI/pythia-160m,step0,3,-0.4714221954345703
EleutherAI/pythia-160m,step0,3,-0.11750411987304688
EleutherAI/pythia-160m,step0,3,1.3277006149291992
EleutherAI/pythia-160m,step0,3,2.5181522369384766
EleutherAI/pythia-160m,step0,3,0.5007162094116211
EleutherAI/pythia-160m,step0,3,0.7428321838378906
EleutherAI/pythia-160m,step0,3,0.871760368347168
EleutherAI/pythia-160m,step0,3,-0.40964412689208984
EleutherAI/pythia-160m,step0,3,-0.14571475982666016
EleutherAI/pythia-160m,step0,3,-0.6418495178222656
EleutherAI/pythia-160m,step0,3,-0.15100479125976562
EleutherAI/pythia-160m,step0,3,-1.008570671081543
EleutherAI/pythia-160m,step0,3,-0.7659940719604492
EleutherAI/pythia-160m,step0,3,-1.0472517013549805
EleutherAI/pythia-160m,step0,3,0.7978897094726562
EleutherAI/pythia-160m,step0,3,-0.8554878234863281
EleutherAI/pythia-160m,step0,5,0.2501840591430664
EleutherAI/pythia-160m,step0,5,-0.6897497177124023
EleutherAI/pythia-160m,step0,5,-0.912816047668457
EleutherAI/pythia-160m,step0,5,1.4515132904052734
EleutherAI/pythia-160m,step0,5,0.09592056274414062
EleutherAI/pythia-160m,step0,5,-0.9407644271850586
EleutherAI/pythia-160m,step0,5,0.19277000427246094
EleutherAI/pythia-160m,step0,5,-1.339341163635254
EleutherAI/pythia-160m,step0,5,0.6277141571044922
EleutherAI/pythia-160m,step0,5,0.2609214782714844
EleutherAI/pythia-160m,step0,5,1.147780418395996
EleutherAI/pythia-160m,step0,5,-0.8729143142700195
EleutherAI/pythia-160m,step0,5,0.3155784606933594
EleutherAI/pythia-160m,step0,5,-0.6221065521240234
EleutherAI/pythia-160m,step0,5,2.1451988220214844
EleutherAI/pythia-160m,step0,5,0.4749574661254883
EleutherAI/pythia-160m,step0,5,-1.495351791381836
EleutherAI/pythia-160m,step0,5,0.16106033325195312
EleutherAI/pythia-160m,step0,5,-1.7342729568481445
EleutherAI/pythia-160m,step0,5,0.49509620666503906
EleutherAI/pythia-160m,step0,5,-1.324997901916504
EleutherAI/pythia-160m,step0,5,0.05061626434326172
EleutherAI/pythia-160m,step0,5,-0.0344085693359375
EleutherAI/pythia-160m,step0,5,-0.060011863708496094
EleutherAI/pythia-160m,step0,5,0.34919166564941406
EleutherAI/pythia-160m,step0,5,-1.6502342224121094
EleutherAI/pythia-160m,step0,5,1.504664421081543
EleutherAI/pythia-160m,step0,5,0.0272674560546875
EleutherAI/pythia-160m,step0,5,0.8319311141967773
EleutherAI/pythia-160m,step0,5,-1.3870716094970703
EleutherAI/pythia-160m,step0,5,2.316758155822754
EleutherAI/pythia-160m,step0,5,0.24701213836669922
EleutherAI/pythia-160m,step0,5,0.19079208374023438
EleutherAI/pythia-160m,step0,5,-2.123579978942871
EleutherAI/pythia-160m,step0,5,-0.7182397842407227
EleutherAI/pythia-160m,step0,5,-0.04244041442871094
EleutherAI/pythia-160m,step0,5,-0.23998260498046875
EleutherAI/pythia-160m,step0,5,1.161092758178711
EleutherAI/pythia-160m,step0,5,-0.5413761138916016
EleutherAI/pythia-160m,step0,5,1.7661161422729492
EleutherAI/pythia-160m,step0,7,0.43006134033203125
EleutherAI/pythia-160m,step0,7,1.1611690521240234
EleutherAI/pythia-160m,step0,7,-1.0371322631835938
EleutherAI/pythia-160m,step0,7,0.8603086471557617
EleutherAI/pythia-160m,step0,7,1.1175174713134766
EleutherAI/pythia-160m,step0,7,1.1781482696533203
EleutherAI/pythia-160m,step0,7,0.5327634811401367
EleutherAI/pythia-160m,step0,7,-0.6884384155273438
EleutherAI/pythia-160m,step0,7,-0.6452350616455078
EleutherAI/pythia-160m,step0,7,-0.47814178466796875
EleutherAI/pythia-160m,step0,7,0.729008674621582
EleutherAI/pythia-160m,step0,7,-0.2644081115722656
EleutherAI/pythia-160m,step0,7,-1.3862667083740234
EleutherAI/pythia-160m,step0,7,1.4050474166870117
EleutherAI/pythia-160m,step0,7,-0.11969280242919922
EleutherAI/pythia-160m,step0,7,0.22706890106201172
EleutherAI/pythia-160m,step0,7,0.9537115097045898
EleutherAI/pythia-160m,step0,7,0.4706745147705078
EleutherAI/pythia-160m,step0,7,-1.9399490356445312
EleutherAI/pythia-160m,step0,7,2.045991897583008
EleutherAI/pythia-160m,step0,7,1.8212394714355469
EleutherAI/pythia-160m,step0,7,-0.3447246551513672
EleutherAI/pythia-160m,step0,7,-0.4745502471923828
EleutherAI/pythia-160m,step0,7,-0.09880447387695312
EleutherAI/pythia-160m,step0,7,-0.03252410888671875
EleutherAI/pythia-160m,step0,7,0.5646238327026367
EleutherAI/pythia-160m,step0,7,0.1607046127319336
EleutherAI/pythia-160m,step0,7,0.9825191497802734
EleutherAI/pythia-160m,step0,7,-0.6091947555541992
EleutherAI/pythia-160m,step0,7,-1.2650156021118164
EleutherAI/pythia-160m,step0,7,0.5503549575805664
EleutherAI/pythia-160m,step0,7,-0.34060192108154297
EleutherAI/pythia-160m,step0,7,-0.2715301513671875
EleutherAI/pythia-160m,step0,7,0.17175960540771484
EleutherAI/pythia-160m,step0,7,0.3735208511352539
EleutherAI/pythia-160m,step0,7,-0.7579765319824219
EleutherAI/pythia-160m,step0,7,-0.3436298370361328
EleutherAI/pythia-160m,step0,7,-0.642735481262207
EleutherAI/pythia-160m,step0,7,0.03269481658935547
EleutherAI/pythia-160m,step0,7,-0.8802165985107422
EleutherAI/pythia-160m,step0,9,-1.2795753479003906
EleutherAI/pythia-160m,step0,9,-0.8841648101806641
EleutherAI/pythia-160m,step0,9,0.3925304412841797
EleutherAI/pythia-160m,step0,9,-0.7776918411254883
EleutherAI/pythia-160m,step0,9,1.0466651916503906
EleutherAI/pythia-160m,step0,9,0.37856197357177734
EleutherAI/pythia-160m,step0,9,-0.14598464965820312
EleutherAI/pythia-160m,step0,9,1.931870460510254
EleutherAI/pythia-160m,step0,9,0.14467811584472656
EleutherAI/pythia-160m,step0,9,0.9538192749023438
EleutherAI/pythia-160m,step0,9,-1.4908857345581055
EleutherAI/pythia-160m,step0,9,-2.145170211791992
EleutherAI/pythia-160m,step0,9,-0.8412275314331055
EleutherAI/pythia-160m,step0,9,-0.3505716323852539
EleutherAI/pythia-160m,step0,9,0.04361152648925781
EleutherAI/pythia-160m,step0,9,-0.43446922302246094
EleutherAI/pythia-160m,step0,9,0.2824249267578125
EleutherAI/pythia-160m,step0,9,-1.0303573608398438
EleutherAI/pythia-160m,step0,9,-1.377756118774414
EleutherAI/pythia-160m,step0,9,0.35817623138427734
EleutherAI/pythia-160m,step0,9,-0.35002899169921875
EleutherAI/pythia-160m,step0,9,1.4517364501953125
EleutherAI/pythia-160m,step0,9,0.010605812072753906
EleutherAI/pythia-160m,step0,9,0.2826995849609375
EleutherAI/pythia-160m,step0,9,-0.7863473892211914
EleutherAI/pythia-160m,step0,9,0.10428810119628906
EleutherAI/pythia-160m,step0,9,-0.5915231704711914
EleutherAI/pythia-160m,step0,9,-0.47170162200927734
EleutherAI/pythia-160m,step0,9,0.7233295440673828
EleutherAI/pythia-160m,step0,9,1.689077377319336
EleutherAI/pythia-160m,step0,9,1.1666488647460938
EleutherAI/pythia-160m,step0,9,-0.49678611755371094
EleutherAI/pythia-160m,step0,9,-0.79632568359375
EleutherAI/pythia-160m,step0,9,-0.14640235900878906
EleutherAI/pythia-160m,step0,9,-1.0430240631103516
EleutherAI/pythia-160m,step0,9,0.6017255783081055
EleutherAI/pythia-160m,step0,9,1.6854267120361328
EleutherAI/pythia-160m,step0,9,-1.3255739212036133
EleutherAI/pythia-160m,step0,9,0.19341087341308594
EleutherAI/pythia-160m,step0,9,-0.5887918472290039
EleutherAI/pythia-160m,step1,1,-0.6294898986816406
EleutherAI/pythia-160m,step1,1,0.7699470520019531
EleutherAI/pythia-160m,step1,1,-0.29114627838134766
EleutherAI/pythia-160m,step1,1,-0.8307857513427734
EleutherAI/pythia-160m,step1,1,0.9496593475341797
EleutherAI/pythia-160m,step1,1,0.5970430374145508
EleutherAI/pythia-160m,step1,1,1.0624074935913086
EleutherAI/pythia-160m,step1,1,0.07682132720947266
EleutherAI/pythia-160m,step1,1,-0.7111892700195312
EleutherAI/pythia-160m,step1,1,0.4606943130493164
EleutherAI/pythia-160m,step1,1,-0.5093612670898438
EleutherAI/pythia-160m,step1,1,1.4047937393188477
EleutherAI/pythia-160m,step1,1,0.9569244384765625
EleutherAI/pythia-160m,step1,1,1.4374771118164062
EleutherAI/pythia-160m,step1,1,0.18089771270751953
EleutherAI/pythia-160m,step1,1,2.233287811279297
EleutherAI/pythia-160m,step1,1,0.26716041564941406
EleutherAI/pythia-160m,step1,1,-0.1700124740600586
EleutherAI/pythia-160m,step1,1,0.515467643737793
EleutherAI/pythia-160m,step1,1,0.6460208892822266
EleutherAI/pythia-160m,step1,1,-0.3326139450073242
EleutherAI/pythia-160m,step1,1,-0.25311851501464844
EleutherAI/pythia-160m,step1,1,0.14806175231933594
EleutherAI/pythia-160m,step1,1,-0.0915985107421875
EleutherAI/pythia-160m,step1,1,0.8062191009521484
EleutherAI/pythia-160m,step1,1,0.6080856323242188
EleutherAI/pythia-160m,step1,1,0.4520988464355469
EleutherAI/pythia-160m,step1,1,1.7442264556884766
EleutherAI/pythia-160m,step1,1,-0.22630882263183594
EleutherAI/pythia-160m,step1,1,0.30623912811279297
EleutherAI/pythia-160m,step1,1,-1.2562780380249023
EleutherAI/pythia-160m,step1,1,0.8880462646484375
EleutherAI/pythia-160m,step1,1,1.4469099044799805
EleutherAI/pythia-160m,step1,1,-0.24324703216552734
EleutherAI/pythia-160m,step1,1,0.9986906051635742
EleutherAI/pythia-160m,step1,1,-1.7196035385131836
EleutherAI/pythia-160m,step1,1,1.14935302734375
EleutherAI/pythia-160m,step1,1,1.204803466796875
EleutherAI/pythia-160m,step1,1,-0.7325735092163086
EleutherAI/pythia-160m,step1,1,-0.6309928894042969
EleutherAI/pythia-160m,step1,3,-0.9912509918212891
EleutherAI/pythia-160m,step1,3,-0.2605705261230469
EleutherAI/pythia-160m,step1,3,-0.5815706253051758
EleutherAI/pythia-160m,step1,3,-0.06674861907958984
EleutherAI/pythia-160m,step1,3,-0.09540557861328125
EleutherAI/pythia-160m,step1,3,0.946955680847168
EleutherAI/pythia-160m,step1,3,-1.0607795715332031
EleutherAI/pythia-160m,step1,3,0.30034732818603516
EleutherAI/pythia-160m,step1,3,0.9790802001953125
EleutherAI/pythia-160m,step1,3,1.885371208190918
EleutherAI/pythia-160m,step1,3,0.8497838973999023
EleutherAI/pythia-160m,step1,3,0.2625541687011719
EleutherAI/pythia-160m,step1,3,0.6347770690917969
EleutherAI/pythia-160m,step1,3,1.0154972076416016
EleutherAI/pythia-160m,step1,3,-1.1617851257324219
EleutherAI/pythia-160m,step1,3,0.7646541595458984
EleutherAI/pythia-160m,step1,3,0.015158653259277344
EleutherAI/pythia-160m,step1,3,-0.7987356185913086
EleutherAI/pythia-160m,step1,3,0.5718002319335938
EleutherAI/pythia-160m,step1,3,0.11556243896484375
EleutherAI/pythia-160m,step1,3,0.7374916076660156
EleutherAI/pythia-160m,step1,3,-0.30759143829345703
EleutherAI/pythia-160m,step1,3,0.25015830993652344
EleutherAI/pythia-160m,step1,3,-0.10534286499023438
EleutherAI/pythia-160m,step1,3,-0.4714221954345703
EleutherAI/pythia-160m,step1,3,-0.11750411987304688
EleutherAI/pythia-160m,step1,3,1.3277006149291992
EleutherAI/pythia-160m,step1,3,2.5181522369384766
EleutherAI/pythia-160m,step1,3,0.5007162094116211
EleutherAI/pythia-160m,step1,3,0.7428321838378906
EleutherAI/pythia-160m,step1,3,0.871760368347168
EleutherAI/pythia-160m,step1,3,-0.40964412689208984
EleutherAI/pythia-160m,step1,3,-0.14571475982666016
EleutherAI/pythia-160m,step1,3,-0.6418495178222656
EleutherAI/pythia-160m,step1,3,-0.15100479125976562
EleutherAI/pythia-160m,step1,3,-1.008570671081543
EleutherAI/pythia-160m,step1,3,-0.7659940719604492
EleutherAI/pythia-160m,step1,3,-1.0472517013549805
EleutherAI/pythia-160m,step1,3,0.7978897094726562
EleutherAI/pythia-160m,step1,3,-0.8554878234863281
EleutherAI/pythia-160m,step1,5,0.2501840591430664
EleutherAI/pythia-160m,step1,5,-0.6897497177124023
EleutherAI/pythia-160m,step1,5,-0.912816047668457
EleutherAI/pythia-160m,step1,5,1.4515132904052734
EleutherAI/pythia-160m,step1,5,0.09592056274414062
EleutherAI/pythia-160m,step1,5,-0.9407644271850586
EleutherAI/pythia-160m,step1,5,0.19277000427246094
EleutherAI/pythia-160m,step1,5,-1.339341163635254
EleutherAI/pythia-160m,step1,5,0.6277141571044922
EleutherAI/pythia-160m,step1,5,0.2609214782714844
EleutherAI/pythia-160m,step1,5,1.147780418395996
EleutherAI/pythia-160m,step1,5,-0.8729143142700195
EleutherAI/pythia-160m,step1,5,0.3155784606933594
EleutherAI/pythia-160m,step1,5,-0.6221065521240234
EleutherAI/pythia-160m,step1,5,2.1451988220214844
EleutherAI/pythia-160m,step1,5,0.4749574661254883
EleutherAI/pythia-160m,step1,5,-1.495351791381836
EleutherAI/pythia-160m,step1,5,0.16106033325195312
EleutherAI/pythia-160m,step1,5,-1.7342729568481445
EleutherAI/pythia-160m,step1,5,0.49509620666503906
EleutherAI/pythia-160m,step1,5,-1.324997901916504
EleutherAI/pythia-160m,step1,5,0.05061626434326172
EleutherAI/pythia-160m,step1,5,-0.0344085693359375
EleutherAI/pythia-160m,step1,5,-0.060011863708496094
EleutherAI/pythia-160m,step1,5,0.34919166564941406
EleutherAI/pythia-160m,step1,5,-1.6502342224121094
EleutherAI/pythia-160m,step1,5,1.504664421081543
EleutherAI/pythia-160m,step1,5,0.0272674560546875
EleutherAI/pythia-160m,step1,5,0.8319311141967773
EleutherAI/pythia-160m,step1,5,-1.3870716094970703
EleutherAI/pythia-160m,step1,5,2.316758155822754
EleutherAI/pythia-160m,step1,5,0.24701213836669922
EleutherAI/pythia-160m,step1,5,0.19079208374023438
EleutherAI/pythia-160m,step1,5,-2.123579978942871
EleutherAI/pythia-160m,step1,5,-0.7182397842407227
EleutherAI/pythia-160m,step1,5,-0.04244041442871094
EleutherAI/pythia-160m,step1,5,-0.23998260498046875
EleutherAI/pythia-160m,step1,5,1.161092758178711
EleutherAI/pythia-160m,step1,5,-0.5413761138916016
EleutherAI/pythia-160m,step1,5,1.7661161422729492
EleutherAI/pythia-160m,step1,7,0.43006134033203125
EleutherAI/pythia-160m,step1,7,1.1611690521240234
EleutherAI/pythia-160m,step1,7,-1.0371322631835938
EleutherAI/pythia-160m,step1,7,0.8603086471557617
EleutherAI/pythia-160m,step1,7,1.1175174713134766
EleutherAI/pythia-160m,step1,7,1.1781482696533203
EleutherAI/pythia-160m,step1,7,0.5327634811401367
EleutherAI/pythia-160m,step1,7,-0.6884384155273438
EleutherAI/pythia-160m,step1,7,-0.6452350616455078
EleutherAI/pythia-160m,step1,7,-0.47814178466796875
EleutherAI/pythia-160m,step1,7,0.729008674621582
EleutherAI/pythia-160m,step1,7,-0.2644081115722656
EleutherAI/pythia-160m,step1,7,-1.3862667083740234
EleutherAI/pythia-160m,step1,7,1.4050474166870117
EleutherAI/pythia-160m,step1,7,-0.11969280242919922
EleutherAI/pythia-160m,step1,7,0.22706890106201172
EleutherAI/pythia-160m,step1,7,0.9537115097045898
EleutherAI/pythia-160m,step1,7,0.4706745147705078
EleutherAI/pythia-160m,step1,7,-1.9399490356445312
EleutherAI/pythia-160m,step1,7,2.045991897583008
EleutherAI/pythia-160m,step1,7,1.8212394714355469
EleutherAI/pythia-160m,step1,7,-0.3447246551513672
EleutherAI/pythia-160m,step1,7,-0.4745502471923828
EleutherAI/pythia-160m,step1,7,-0.09880447387695312
EleutherAI/pythia-160m,step1,7,-0.03252410888671875
EleutherAI/pythia-160m,step1,7,0.5646238327026367
EleutherAI/pythia-160m,step1,7,0.1607046127319336
EleutherAI/pythia-160m,step1,7,0.9825191497802734
EleutherAI/pythia-160m,step1,7,-0.6091947555541992
EleutherAI/pythia-160m,step1,7,-1.2650156021118164
EleutherAI/pythia-160m,step1,7,0.5503549575805664
EleutherAI/pythia-160m,step1,7,-0.34060192108154297
EleutherAI/pythia-160m,step1,7,-0.2715301513671875
EleutherAI/pythia-160m,step1,7,0.17175960540771484
EleutherAI/pythia-160m,step1,7,0.3735208511352539
EleutherAI/pythia-160m,step1,7,-0.7579765319824219
EleutherAI/pythia-160m,step1,7,-0.3436298370361328
EleutherAI/pythia-160m,step1,7,-0.642735481262207
EleutherAI/pythia-160m,step1,7,0.03269481658935547
EleutherAI/pythia-160m,step1,7,-0.8802165985107422
EleutherAI/pythia-160m,step1,9,-1.2795753479003906
EleutherAI/pythia-160m,step1,9,-0.8841648101806641
EleutherAI/pythia-160m,step1,9,0.3925304412841797
EleutherAI/pythia-160m,step1,9,-0.7776918411254883
EleutherAI/pythia-160m,step1,9,1.0466651916503906
EleutherAI/pythia-160m,step1,9,0.37856197357177734
EleutherAI/pythia-160m,step1,9,-0.14598464965820312
EleutherAI/pythia-160m,step1,9,1.931870460510254
EleutherAI/pythia-160m,step1,9,0.14467811584472656
EleutherAI/pythia-160m,step1,9,0.9538192749023438
EleutherAI/pythia-160m,step1,9,-1.4908857345581055
EleutherAI/pythia-160m,step1,9,-2.145170211791992
EleutherAI/pythia-160m,step1,9,-0.8412275314331055
EleutherAI/pythia-160m,step1,9,-0.3505716323852539
EleutherAI/pythia-160m,step1,9,0.04361152648925781
EleutherAI/pythia-160m,step1,9,-0.43446922302246094
EleutherAI/pythia-160m,step1,9,0.2824249267578125
EleutherAI/pythia-160m,step1,9,-1.0303573608398438
EleutherAI/pythia-160m,step1,9,-1.377756118774414
EleutherAI/pythia-160m,step1,9,0.35817623138427734
EleutherAI/pythia-160m,step1,9,-0.35002899169921875
EleutherAI/pythia-160m,step1,9,1.4517364501953125
EleutherAI/pythia-160m,step1,9,0.010605812072753906
EleutherAI/pythia-160m,step1,9,0.2826995849609375
EleutherAI/pythia-160m,step1,9,-0.7863473892211914
EleutherAI/pythia-160m,step1,9,0.10428810119628906
EleutherAI/pythia-160m,step1,9,-0.5915231704711914
EleutherAI/pythia-160m,step1,9,-0.47170162200927734
EleutherAI/pythia-160m,step1,9,0.7233295440673828
EleutherAI/pythia-160m,step1,9,1.689077377319336
EleutherAI/pythia-160m,step1,9,1.1666488647460938
EleutherAI/pythia-160m,step1,9,-0.49678611755371094
EleutherAI/pythia-160m,step1,9,-0.79632568359375
EleutherAI/pythia-160m,step1,9,-0.14640235900878906
EleutherAI/pythia-160m,step1,9,-1.0430240631103516
EleutherAI/pythia-160m,step1,9,0.6017255783081055
EleutherAI/pythia-160m,step1,9,1.6854267120361328
EleutherAI/pythia-160m,step1,9,-1.3255739212036133
EleutherAI/pythia-160m,step1,9,0.19341087341308594
EleutherAI/pythia-160m,step1,9,-0.5887918472290039
EleutherAI/pythia-160m,step2,1,-0.6270132064819336
EleutherAI/pythia-160m,step2,1,0.7692079544067383
EleutherAI/pythia-160m,step2,1,-0.2888212203979492
EleutherAI/pythia-160m,step2,1,-0.8309993743896484
EleutherAI/pythia-160m,step2,1,0.9445533752441406
EleutherAI/pythia-160m,step2,1,0.598052978515625
EleutherAI/pythia-160m,step2,1,1.0592117309570312
EleutherAI/pythia-160m,step2,1,0.07758808135986328
EleutherAI/pythia-160m,step2,1,-0.707890510559082
EleutherAI/pythia-160m,step2,1,0.4604320526123047
EleutherAI/pythia-160m,step2,1,-0.5084457397460938
EleutherAI/pythia-160m,step2,1,1.4035530090332031
EleutherAI/pythia-160m,step2,1,0.9620037078857422
EleutherAI/pythia-160m,step2,1,1.4401988983154297
EleutherAI/pythia-160m,step2,1,0.18617725372314453
EleutherAI/pythia-160m,step2,1,2.232776641845703
EleutherAI/pythia-160m,step2,1,0.2646045684814453
EleutherAI/pythia-160m,step2,1,-0.17158222198486328
